id_tse;cargo;nome_completo;numero_candidato;nome_urna;situacao_candidatura;detalhe_situacao_candidatura;numero_partido;sigla_partido;nome_partido;municipio_nascimento;data_nascimento;genero;grau_instrucao;estado_civil;cor_raca;ocupacao;reeleicao;venceu;situacao_candidatura_urna;bens;receita_campanha;despesa_contratada_campanha;number;votos;porcentagem
160000623318;DEPUTADO ESTADUAL;SAMUEL PEREIRA DA SILVA;40190;SAMUEL DANTAS;APTO;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;ASSAI;23/10/1992;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;98000.0;29000.0;28999.280000000002;;;
160000628455;GOVERNADOR;OGIER ALBERGE BUCHI;17;OGIER BUCHI;INAPTO;INDEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;CURITIBA;22/11/1951;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;N;NÃO ELEITO;INDEFERIDO COM RECURSO;2800000.0;18000.0;25353.87;;;
160000622356;DEPUTADO ESTADUAL;NASSIB KASSEM HAMMAD;33777;DR. NASSIB;APTO;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;ALTONIA;10/10/1967;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;MÉDICO;N;SUPLENTE;DEFERIDO COM RECURSO;468284.88;12722.5;10614.9;;;
160000612843;DEPUTADO FEDERAL;CLICEU ANTUNES PEREIRA;4351;PROFESSOR CLICEU;APTO;DEFERIDO;43;PV;PARTIDO VERDE;PONTA GROSSA;27/11/1947;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);PRETA;SERVIDOR PÚBLICO CIVIL APOSENTADO;N;SUPLENTE;DEFERIDO;632572.91;222.0;220.5;4351.0;0,00%;126.0
160000623345;DEPUTADO ESTADUAL;MARCOS ELIAS TRAAD DA SILVA;45245;MARCOS TRAAD;APTO;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;RIO DE JANEIRO;12/06/1958;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ZOOTECNISTA;N;SUPLENTE;DEFERIDO;1411191.5;66491.45999999999;65823.35;;;
160000609962;DEPUTADO FEDERAL;MARLUS HUMBERTO GERONASSO;1820;PROFESSOR MARLUS;APTO;DEFERIDO;18;REDE;REDE SUSTENTABILIDADE;CURITIBA;24/12/1965;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;PROFESSOR DE ENSINO SUPERIOR;N;NÃO ELEITO;DEFERIDO;590000.0;16375.0;11747.19;1820.0;0,08%;4656.0
160000623010;VICE-GOVERNADOR;ANATERRA VIANA;13;ANATERRA;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;CURITIBA;10/09/1981;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;JORNALISTA E REDATOR;N;NÃO ELEITO;DEFERIDO;1287.63;;;;;
160000623031;DEPUTADO ESTADUAL;MOIZES DE FREITAS LEAL;13132;LEAL;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;LARANJEIRAS DO SUL;10/10/1973;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;COMERCIANTE;N;SUPLENTE;DEFERIDO;;1250.0;1050.0;;;
160000621773;DEPUTADO FEDERAL;LUIZ CARLOS CAITO QUINTANA;1510;CAITO QUINTANA;APTO;DEFERIDO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;SANTO AUGUSTO;30/07/1946;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;N;SUPLENTE;DEFERIDO;6185579.899999999;152719.68;142000.0;1510.0;0,14%;8299.0
160000629007;DEPUTADO ESTADUAL;LEONARDO DE CARVALHO MARCONDES SALGADO;12222;LEONARDO SALGADO;APTO;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;SAO PAULO;11/11/1991;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ADMINISTRADOR;N;SUPLENTE;DEFERIDO;400000.0;9320.0;4948.24;;;
160000612879;DEPUTADO FEDERAL;BELARMINO ANTONIO BACCIN;4311;DOUTOR BACCIN;APTO;DEFERIDO;43;PV;PARTIDO VERDE;PASSO FUNDO;13/08/1956;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;MÉDICO;N;SUPLENTE;DEFERIDO;2406781.84;10000.0;10000.0;4311.0;0,05%;3041.0
160000619668;DEPUTADO ESTADUAL;ADEMAR DO NASCIMENTO;10200;DEMA;APTO;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;PEABIRU;25/08/1968;MASCULINO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);PRETA;COMERCIANTE;N;SUPLENTE;DEFERIDO;100000.0;17660.46;14000.0;;;
160000623065;DEPUTADO FEDERAL;EDUARDO YOCHIMITSU FUJIKAWA;1345;EDUARDO FUJIKAWA;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;MARINGÁ;02/06/1963;MASCULINO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);AMARELA;COMERCIANTE;N;SUPLENTE;DEFERIDO;;15200.0;15000.0;1345.0;0,02%;1269.0
160000619609;DEPUTADO FEDERAL;KELI PINHEIRO;1021;KELI PINHEIRO;APTO;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;PONTA GROSSA;19/11/1984;FEMININO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;340000.0;23400.0;22975.58;1021.0;0,01%;580.0
160000621503;SENADOR;JOSÉ MARIA BONI;288;ZÉ BONI;APTO;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;LOANDA;05/09/1977;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADMINISTRADOR;N;NÃO ELEITO;DEFERIDO;30000.0;17988.68;12590.0;;;
160000619872;DEPUTADO ESTADUAL;MARCOS CESCHIN;55100;DR. MARCOS CESCHIN;APTO;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;CURITIBA;25/07/1955;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;MÉDICO;N;SUPLENTE;DEFERIDO;1076364.06;92365.0;55999.56;;;
160000628209;DEPUTADO ESTADUAL;TIAGO ROBERTO SERENATO;19100;TIAGO SERENATO;APTO;DEFERIDO;19;PODE;PODEMOS;CURITIBA;30/06/1989;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;COZINHEIRO;N;SUPLENTE;DEFERIDO;25850.0;3385.0;885.0;;;
160000612896;DEPUTADO ESTADUAL;JULIANE DE ABREU VEIGA;43553;JULIANE DE ABREU VEIGA;APTO;DEFERIDO;43;PV;PARTIDO VERDE;CURITIBA;14/05/1977;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;PROFESSOR DE ENSINO FUNDAMENTAL;N;SUPLENTE;INDEFERIDO COM RECURSO;;;;;;
160000623317;DEPUTADO ESTADUAL;ROBERTO SERGIO DE ARAUJO LEMOS;40440;MEXICANO;APTO;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;RECIFE;25/01/1952;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;980000.0;8501.16;8501.16;;;
160000628925;DEPUTADO FEDERAL;MAYNÃ MARTINEZ ARAUJO;1850;MAYNÃ MARTINEZ ARAUJO;APTO;DEFERIDO;18;REDE;REDE SUSTENTABILIDADE;SÃO JOSE´DOS PINHAIS;31/01/1986;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;N;NÃO ELEITO;INDEFERIDO COM RECURSO;167600.0;800.0;800.0;1850.0;0,00%;111.0
160000609953;DEPUTADO FEDERAL;ARTUR MATIAS BRANDÃO FILHO;1844;DR ARTUR BRANDÃO;APTO;DEFERIDO;18;REDE;REDE SUSTENTABILIDADE;RIO DE JANEIRO;11/08/1974;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;MÉDICO;N;NÃO ELEITO;DEFERIDO;501000.0;2635.0;1704.5;1844.0;0,01%;447.0
160000626009;DEPUTADO ESTADUAL;FERNANDO DESTITO FRANCISCHINI;17777;DELEGADO FRANCISCHINI;INAPTO;CASSADO;17;PSL;PARTIDO SOCIAL LIBERAL;LONDRINA;26/03/1970;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;DEPUTADO;N;NÃO ELEITO;DEFERIDO;902434.48;704500.0;897045.5;;;
160000625767;SENADOR;RODRIGO TOMAZINI DIAS;505;RODRIGO TOMAZINI;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;BOTUCATU;19/01/1978;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRANCA;SERVIDOR PÚBLICO ESTADUAL;N;NÃO ELEITO;DEFERIDO;;11986.26;11901.66;;;
160000626043;DEPUTADO ESTADUAL;GILSON TEIXEIRA DOS SANTOS;36181;TIKIN TEIXEIRA;APTO;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;NOVA AURORA;20/02/1973;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);PRETA;EMPRESÁRIO;N;SUPLENTE;PENDENTE DE JULGAMENTO;;31180.0;27035.0;;;
160000623310;DEPUTADO ESTADUAL;GISELE ALESSANDRA SHIMIDT E SILVA;40443;GISELE ALESSANDRA SHIMIDT;APTO;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;PORTO ALEGRE;11/11/1969;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ADVOGADO;N;SUPLENTE;DEFERIDO;;30000.0;30000.0;;;
160000619860;DEPUTADO ESTADUAL;LUIZ AUGUSTO SILVA;55222;GUTO SILVA;APTO;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;MARINGÁ;11/02/1977;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;DEPUTADO;S;ELEITO POR QP;DEFERIDO;504387.91;701393.79;633092.68;;;
160000612851;DEPUTADO FEDERAL;JOELMA BARBOSA DE LIRA PITA;4332;JOELMA LIRA;APTO;DEFERIDO;43;PV;PARTIDO VERDE;MARIALVA;28/12/1976;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;SERVIDOR PÚBLICO MUNICIPAL;N;SUPLENTE;DEFERIDO;;50317.5;39999.52;4332.0;0,02%;1149.0
160000612854;DEPUTADO FEDERAL;CEZAR DE LIMA MARTINS;4346;CEZAR LIMA DO BIG BROTHER;APTO;DEFERIDO;43;PV;PARTIDO VERDE;INACIO MARTINS;07/11/1984;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;N;SUPLENTE;DEFERIDO;1716909.24;21630.21;20009.4;4346.0;0,54%;31102.0
160000619825;DEPUTADO ESTADUAL;ROBERTO CAUNETO PICORELI;20000;PÓ ROYAL;APTO;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PARANAVAI;03/10/1972;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ASSISTENTE SOCIAL;N;SUPLENTE;DEFERIDO;15000.0;900.0;900.0;;;
160000623340;DEPUTADO ESTADUAL;ADEMAR LUIZ TRAIANO;45789;TRAIANO;APTO;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;FRANCISCO BELTRÃO;03/01/1953;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;DEPUTADO;S;ELEITO POR QP;DEFERIDO;2152533.14;381270.12;350291.58;;;
160000621528;DEPUTADO FEDERAL;SIDNEI BELIZARIO DE MELO;2800;POLICIAL SIDNEI BELIZÁRIO;APTO;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;CURITIBA;28/05/1963;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;POLICIAL CIVIL;N;NÃO ELEITO;DEFERIDO;221000.0;3102.88;2702.88;2800.0;0,02%;1074.0
160000619635;DEPUTADO ESTADUAL;FLAVIO DENI FONSECA NAKAD;70999;FLAVIO NAKAD;INAPTO;INDEFERIDO;70;AVANTE;AVANTE;APUCARANA;20/10/1971;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADMINISTRADOR;N;NÃO ELEITO;INDEFERIDO COM RECURSO;802718.2;;;;;
160000629201;DEPUTADO ESTADUAL;ROMEU HERBERT FRIEDLAENDER;33022;ROMEU FRIEDLAENDER;INAPTO;INDEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;CURITIBA;16/03/1947;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;DIRETOR DE EMPRESAS;N;NÃO ELEITO;INDEFERIDO COM RECURSO;;;;;;
160000630115;DEPUTADO ESTADUAL;ELIZABETH DE PAULA RODRIGUES;51159;BETH RODRIGUES;INAPTO;INDEFERIDO;51;PATRIOTA;PATRIOTA;CURITIBA;22/03/1965;FEMININO;SUPERIOR INCOMPLETO;CASADO(A);BRANCA;ADMINISTRADOR;N;;;;;;;;
160000619865;DEPUTADO ESTADUAL;RUBENS RECALCATTI;55555;DELEGADO RECALCATTI;APTO;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;VIDEIRA;23/10/1948;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;DEPUTADO;S;ELEITO POR QP;DEFERIDO;1820532.82;173916.5;159500.0;;;
160000610024;DEPUTADO ESTADUAL;ELIAS SANTIAGO COSTA;54400;ELIAS DA ENFERMAGEM;APTO;DEFERIDO;54;PPL;PARTIDO PÁTRIA LIVRE;BORRAZÓPOLIS;08/10/1980;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO);N;SUPLENTE;PENDENTE DE JULGAMENTO;116000.0;1860.0;1200.0;;;
160000612810;DEPUTADO FEDERAL;LIDIA GRANISKA SAUTCHUK;4342;LIDIA DO PV;APTO;DEFERIDO;43;PV;PARTIDO VERDE;CURITIBA;01/10/1962;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;SERVIDOR PÚBLICO ESTADUAL;N;SUPLENTE;DEFERIDO;660049.91;29700.0;29621.38;4342.0;0,01%;419.0
160000619748;DEPUTADO ESTADUAL;ELIANY ALVES FEITOZA;12400;ELIANY ALVES FEITOZA;APTO;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;MARINGA;12/01/1975;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADMINISTRADOR;N;SUPLENTE;DEFERIDO;895000.0;29550.0;21850.0;;;
160000619711;DEPUTADO FEDERAL;EVANDRO ROGERIO ROMAN;5533;EVANDRO ROMAN;APTO;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;ERVAL GRANDE;03/03/1973;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;DEPUTADO;S;SUPLENTE;DEFERIDO;1807654.9100000001;1748172.46;1700957.46;5533.0;1,18%;67909.0
160000601668;DEPUTADO FEDERAL;ROBERTO FRANCISCHINI JUNIOR;3099;ROBERTO FRANCISCHINI;APTO;DEFERIDO;30;NOVO;PARTIDO NOVO;SÃO PAULO;01/06/1979;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;EMPRESÁRIO;N;NÃO ELEITO;DEFERIDO;252225.43;17649.16;15040.35;3099.0;0,11%;6360.0
160000623329;DEPUTADO ESTADUAL;BLANCA RIBEIRO VIANNA;11088;BLANCA VIANNA;APTO;DEFERIDO;11;PP;PROGRESSISTAS;BOLIVIA;20/12/1951;FEMININO;SUPERIOR COMPLETO;VIÚVO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;100000.0;;;;;
160000621809;DEPUTADO FEDERAL;EVERTHON CRISTIAN PAIVA;6577;THON CRIS;APTO;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;CURITIBA;21/05/1977;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;;;;6577.0;0,01%;369.0
160000628132;DEPUTADO ESTADUAL;GESSANI DA SILVA;11011;GESSANI;APTO;DEFERIDO;11;PP;PROGRESSISTAS;PEROLA DO OESTE;24/04/1969;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;171000.0;136104.4;123104.4;;;
160000619816;DEPUTADO ESTADUAL;GILSON DE SOUZA;20044;GILSON DE SOUZA;APTO;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;CURITIBA;04/07/1961;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;DEPUTADO;S;ELEITO POR QP;DEFERIDO;353424.42;95965.0;60250.0;;;
160000612889;DEPUTADO ESTADUAL;CRISTIANO PEREIRA DOS SANTOS;43190;CRISTIANO SANTOS;APTO;DEFERIDO;43;PV;PARTIDO VERDE;CURITIBA;27/01/1980;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;VEREADOR;N;SUPLENTE;DEFERIDO;785720.39;78601.27;55225.24;;;
160000622344;DEPUTADO ESTADUAL;JOÃO MARCIO EMILIANO;33677;ESQUERDINHA;APTO;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;CANOINHAS;18/05/1978;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;332000.0;;;;;
160000617078;1º SUPLENTE;JOSÉ CARLOS TELLES;290;JOSÉ CARLOS TELLES;APTO;DEFERIDO;29;PCO;PARTIDO DA CAUSA OPERÁRIA;PITANGA;01/05/1972;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;AGRICULTOR;N;NÃO ELEITO;DEFERIDO;10000.0;;;;;
160000624227;DEPUTADO ESTADUAL;CLEUSA APARECIDA DA FONSECA CAMARGO DE FREITAS;23213;CLEUSA CAMARGO;APTO;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;CLEVELANDIA;15/08/1974;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;AGENTE DE SAÚDE E SANITARISTA;N;SUPLENTE;DEFERIDO;;13240.0;10000.02;;;
160000609957;DEPUTADO ESTADUAL;JULIANA BARBOZA SYDOR;18888;JULIANA SYDOR;APTO;DEFERIDO;18;REDE;REDE SUSTENTABILIDADE;PATO BRANCO;17/11/1976;FEMININO;SUPERIOR COMPLETO;CASADO(A);PARDA;ADMINISTRADOR;N;SUPLENTE;DEFERIDO;39135.69;1443.85;809.3;;;
160000612860;DEPUTADO FEDERAL;KELLY BERENICE DA SILVA COSTA;4307;KELLY COSTA;APTO;DEFERIDO;43;PV;PARTIDO VERDE;LONDRINA;28/05/1984;FEMININO;SUPERIOR INCOMPLETO;CASADO(A);BRANCA;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;N;SUPLENTE;DEFERIDO;6620.0;11500.0;11500.0;4307.0;0,00%;123.0
160000622061;DEPUTADO ESTADUAL;ROSANA DE FÁTIMA ELIAS DA SILVA;19279;ROSANA ELIAS;INAPTO;INDEFERIDO;19;PODE;PODEMOS;MATINHOS;27/09/1960;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;SERVIDOR PÚBLICO ESTADUAL;N;NÃO ELEITO;INDEFERIDO COM RECURSO;;1083.33;;;;
160000612841;DEPUTADO FEDERAL;JOSE JUAREZ GRABAS;4315;JUAREZ GRABAS;APTO;DEFERIDO;43;PV;PARTIDO VERDE;MANOEL RIBAS;25/11/1974;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;CASADO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;;1400.0;1400.0;4315.0;0,01%;643.0
160000619599;DEPUTADO FEDERAL;AURORA ALEXANDRE LIU;1066;AURORA ALE;APTO;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;CURITIBA;05/08/1961;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;COMERCIANTE;N;SUPLENTE;DEFERIDO;3960.0;18130.99;17000.0;1066.0;0,00%;225.0
160000626118;1º SUPLENTE;MARIA IZABEL MENDES KLETEMBERG;510;MARIA IZABEL MENDES;INAPTO;RENÚNCIA;51;PATRIOTA;PATRIOTA;PARANAGUÁ;05/12/1965;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;OUTROS;N;;;;;;;;
160000609980;DEPUTADO ESTADUAL;NELMO CASSIANO KITCKI;18018;NELMO CASSIANO;APTO;DEFERIDO;18;REDE;REDE SUSTENTABILIDADE;GUARAPUAVA;07/03/1990;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;AGENTE ADMINISTRATIVO;N;SUPLENTE;DEFERIDO;162827.59;2155.82;1530.82;;;
160000629311;DEPUTADO FEDERAL;JOSE LUIZ CASTRO DOS SANTOS;2833;SERA;APTO;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;GRAMADO;07/05/1959;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SEPARADO(A) JUDICIALMENTE;PARDA;GARÇOM;N;NÃO ELEITO;PENDENTE DE JULGAMENTO;;400.0;;2833.0;0,00%;178.0
160000609999;DEPUTADO FEDERAL;LUCIANO XAVIER DE AZEVEDO;5432;PROFESSOR AZEVEDO;APTO;DEFERIDO;54;PPL;PARTIDO PÁTRIA LIVRE;ICARAÍMA;15/04/1980;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;PROFESSOR DE ENSINO SUPERIOR;N;NÃO ELEITO;DEFERIDO;610000.0;3734.25;3028.65;5432.0;0,02%;1148.0
160000601663;DEPUTADO FEDERAL;IAN SARAIVA DE OLANDA BRAGA;3040;IAN SARAIVA;APTO;DEFERIDO;30;NOVO;PARTIDO NOVO;ARAGUAÍNA;15/06/1984;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;MÉDICO;N;NÃO ELEITO;DEFERIDO;235152.16999999998;11169.16;5905.46;3040.0;0,04%;2046.0
160000623148;DEPUTADO FEDERAL;NATACIA REGINA FIDELIS MARINHO FERRAZ;4011;NATACIA MARINHO;APTO;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;SÃO PAULO;15/07/1988;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;N;SUPLENTE;DEFERIDO;6000.0;56300.0;49998.59;4011.0;0,02%;938.0
160000623015;DEPUTADO FEDERAL;VICTÓRIA PEDRO CORRÊA;1390;VICTÓRIA;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;IVAIPORÃ;04/11/1995;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;SOCIÓLOGO;N;SUPLENTE;DEFERIDO;;30285.0;30285.0;1390.0;0,08%;4639.0
160000619672;DEPUTADO ESTADUAL;EDIVAN CARMO MOTA;10345;EDIVAN MOTA;APTO;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;SABOEIRO;20/11/1968;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);BRANCA;COMERCIANTE;N;SUPLENTE;DEFERIDO;350000.0;18633.09;15404.4;;;
160000619822;DEPUTADO ESTADUAL;MISAEL PEREIRA DE ALMEIDA JUNIOR;20180;MISAEL JUNIOR;APTO;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;CASCAVEL;30/06/1987;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;VEREADOR;N;SUPLENTE;DEFERIDO;166000.0;210000.0;209993.72;;;
160000619611;DEPUTADO FEDERAL;LESLIE CAMARGO CARVALHO;1000;LESLIE CAMARGO;APTO;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;PARANAGUÁ;13/01/1968;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;JORNALISTA E REDATOR;N;SUPLENTE;DEFERIDO;15000.0;34877.75;30000.0;1000.0;0,04%;2307.0
160000619813;DEPUTADO ESTADUAL;EVANDRO JOSE DA CRUZ ARAUJO;20120;EVANDRO ARAUJO;APTO;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;ALTONIA;18/12/1973;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;PROFESSOR DE ENSINO SUPERIOR;S;ELEITO POR QP;DEFERIDO;491845.99;102819.32;92019.32;;;
160000626146;DEPUTADO FEDERAL;JOAO FRANCISCO SCHUVARTZ;1708;JOAO GAUCHO;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;VERANÓPOLIS;18/11/1948;MASCULINO;ENSINO MÉDIO INCOMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;;11198.29;9733.65;1708.0;0,05%;2608.0
160000609961;DEPUTADO FEDERAL;LUIZ ANTONIO VICENTIM FILHO;1822;LUIZ VICENTIM;APTO;DEFERIDO;18;REDE;REDE SUSTENTABILIDADE;ILHEUS;22/11/1986;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;PROFESSOR DE ENSINO MÉDIO;N;NÃO ELEITO;DEFERIDO;165457.7;15295.02;13816.2;1822.0;0,02%;1184.0
160000628126;DEPUTADO ESTADUAL;BELINO BRAVIN FILHO;11900;BRAVIM;APTO;DEFERIDO;11;PP;PROGRESSISTAS;MARINGA;29/05/1947;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;AGRICULTOR;N;SUPLENTE;DEFERIDO;;36926.0;26999.48;;;
160000623035;DEPUTADO ESTADUAL;ROBERTO DE SOUZA;13813;ROBERTO DE SOUZA;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;PALMA SOLA;16/01/1987;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;394276.16;22808.47;21153.0;;;
160000624234;DEPUTADO ESTADUAL;ISABEL CRISTINA RAUEN SILVESTRI;23121;CRISTINA SILVESTRI;APTO;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;GUARAPUAVA;16/03/1957;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;OUTROS;N;ELEITO POR QP;DEFERIDO;370561.71;524170.4;508502.21;;;
160000626026;DEPUTADO ESTADUAL;MARCELLA CARDOSO KRETSCH;17221;MARCELLA KRETSCH;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;LONDRINA;22/07/1982;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;;200.0;;;;
160000624263;DEPUTADO ESTADUAL;ILDA FERNANDES PEREIRA;23030;DONA ILDA;APTO;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;ROSARIO DO SUL;06/03/1949;FEMININO;ENSINO MÉDIO INCOMPLETO;VIÚVO(A);BRANCA;VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA;N;SUPLENTE;DEFERIDO;;5000.0;;;;
